Word,Grade,Filename,Text,num_sent,Arabic_Filename
التنظيف,EE,Islamic_Studies_G1_3.txt,أتعاون مع مجموعتي في حفظ ذكر دخول الخلاء ودورة المياه والخروج منها، وتطبيقه بشكل صحيح. ذكر البخاري برقم ومسلم برقم لزيادة، بسم الله، انظر فتح الباري. أخرجه أبو داود برقم والترمذي برقم من آداب قضاء الحاجة. بعد قضاء الحاجة، أطبق الآداب التالية استخدام اليد اليسرى في التنظيف بعد مخرج البول والغائط بالماء أو بالمنديل.,4,الدراسات الإسلامية
الطبيعة,EE,Science_G3.txt,الطبيعة لطيفة وجميلة بأبهى حلة عندما ترتدي بريق النقاوة. تعتبر الطبيعة شريكا مهما تستفيد الإنسان والحيوانات والنباتات من جميع نعمها. تمتلك الطبيعة قدرة عجيبة على تجديد الحياة من خلال توفير التربة الخصبة والمياه النقية والغذاء الصحي، فضلا عن تنقية الهواء وتوفير الأكسجين اللازم للحياة. من خلال دورها الكبير في الحفاظ على التوازن البيئي، تعد الطبيعة حامية حقيقية للبيئة والبيئة الحيوية المستدامة.,4,العلوم
الطهارة,EE,Islamic_Studies_G1_3.txt,الدرس الرابع الذكر عند دخول دورة المياه والخروج منها. الإسلام دين النظافة والطهارة. علمنا الإسلام آداب قضاء الحاجة. فهل تعرف شيئا منها؟ أقول عند دخول الحمام أو دورة المياه بسم الله. اللهم إني أعوذ بك من الخبث والخبائث. وأقدم رجلي اليسرى عند الدخول. أقول عند الخروج من الحمام أو دورة المياه غفرانك. وأقدم رجلي اليمنى عند الخروج.,8,الدراسات الإسلامية
المدرسة,EE,Digital_Skills_G1.txt,مرحبا، سلمان. كيف حالك؟ أنا بخير، شكرا. لقد عدت للتو من المدرسة. أثناء المحادثة، يمكنك مشاركة ملفات الصور. يمكنك أيضا استخدام الرموز التعبيرية ومقاطع الفيديو والملفات من جهاز الحاسوب الخاص بك.,5,المهارات الرقمية
السباحة,EE,ArabicLanguage_G2.txt,حزنت الحمامة يمامة وقالت لا حول ولا قوة إلا بالله، وحزنت معها صديقتها الحمامة سلامة وقالت لنفكر يا صديقتي يمامة كيف نستطيع أن نأخذ حبة القمح من النهر. قالت الحمامة البيضاء كيف يمكن ذلك ونحن لا نستطيع السباحة؟ قالت الحمامة سلامة لنبحث عن عصا نلقيها في النهر، ثم نقف عليها ونتلقى حبة القمح.,2,اللغة العربية
المدرسية,EE,Life&Family_Skills_G1.txt,أحمل حقيبتي عند الذهاب إلى المدرسة، وأضع فيها جميع أدواتي. أي حقيبة مدرسية تفضل؟ ولماذا، عزيزي الأب وعزيزتي الأم، اقرأا لأبنائكما مواصفات الحقيبة المدرسية كما وردت في موقع الهيئة السعودية للمواصفات والمقاييس والجودة. مواصفات حقيبتي المدرسية المثالية أن تكون خفيفة الوزن.,3,المهارات الحياتية
الباردة,EE,Science_G2_2.txt,عندما يبرد بخار الماء فإنه يتكثف، أي يتحول من حالة البخار الموجودة في الهواء عندما يلامس الأجسام الباردة. وهذا سبب تكون قطرات صغيرة من الماء على السطح الخارجي. يشرح الوزير أن الماء الذي يظهر على الزجاج يأتي من بخار الماء الذي يتكثف على السطح. يمكن أن تتجمد السوائل عندما تبرد، أي تتحول إلى مواد صلبة.,4,العلوم
الزراعية,EE,Science_G3_2.txt,استخدم الإنسان قديما الحراثة لتقليب التربة وتحضيرها للزراعة، وكان يضع أدوات الحراثة على الحمير أو البغال أو الثيران أحيانا، ثم يسير فيها على الأرض ذهابا وإيابا حتى يتأكد من قلب التربة وتهويتها لإعدادها لزراعة البذور. ويقوم أيضا بحفرها بنفسه باستخدام آلات متعددة، مثل المعول الذي ينقر به الصخور والفأس الذي يستخدم لقطع الأشياء. وهناك آلات أخرى، مثل المعول الذي يكون من الحديد والفأس الذي يتكون من يد ملساء من الخشب وسن عريضة من الحديد، تستخدم في العمليات الزراعية والتحضير.,3,العلوم
الأحافير,EE,Science_G3_3.txt,تجمعت داخل المسام ثم تصلبت، فإنها تكون نوعا آخر من الأحافير له شكل القالب نفسه. النتائج التي يمكن استخلاصها من التواصل. أبدل كرتي الصلصال التي تعكسان النقد. أي الأحفورتين لها فرصة أكبر لتشكل أحفورة دودة، أم أحفورة لصدفة؟ عند عملهما مع زميل في الصف، كيف تتشابه الكرات؟ وكيف تختلف؟ أستنتج ما يمكن تعلمه من المقارنة. وجود أحفورة لجذع شجرة عملاقة في منطقة صحراوية، ووجود أحافير لكائنات بحرية في الصحراء، تعطي دلائل على أن المنطقة كانت تحتوي على بيئة بحرية قديمة قبل آلاف السنين. كان الوقود المستخدم للحصول على الطاقة، سواء للتدفئة أو تشغيل السيارات والطائرات وتوليد الكهرباء، هو الوقود الأحفوري، والذي ينقسم إلى ثلاثة أنواع الفحم الحجري، والنفط، والغاز الطبيعي.,6,العلوم
الفخار,EE,Artistic_Education_G3_2.txt,واجه الحرفي مشكلة، وهي أن المنتج المصنوع من الطين إذا جف وترك لعدة أيام وباستعمال متكرر، يصبح هشا وضعيفا وسريع الكسر. وإذا جاءت الأمطار، عاد كما كان، بلا هيئة، وهكذا يبقى عمله ذو شكل طيني. مع التفكير والتخيل والملاحظة، اكتشف أهمية النار لتقوية أعماله. ولم يكن في حينه أفران كهربائية مثلما هي اليوم، بل كان يحرق الأعمال أولا على سطح الأرض، حيث يغطيها بعدة أغصان ويضرم النار فيها. ثم توصل إلى فكرة حفر حفرة في أعماق الأرض، تملأ بأغصان الشجر وتغطى بقطع من الخشب والقش بشكل محدد. وبهذه الطريقة، أصبحت أعماله قوية وصار يطلق عليها اسم فخار. الصورة توضح كيف كانوا يحرقون أعمالهم.,7,الفنون
البيسبول,EE,Digital_Skills_G1.txt,ترسل هذه اللبنة رسالة إلى مقاطع برمجية أخرى وتوقف مقطعها البرمجي مؤقتا حتى تكتمل تلك الخاصة باللبنة. عندما يتم استلام الرسالة، ترسل هذه اللبنة رسالة إلى المقاطع البرمجية الأخرى، لتنفيذ الأمر إذا وجد اتصال بين الوصف واللبنة المناسبة. يقوم المقطع البرمجي التالي بإنشاء لعبة صغيرة حيث تتحرك كرة البيسبول نحو القفاز عند الضغط عليه. وإذا لامست الكرة القفاز، يتغير الزي. املأ الفراغات في المقطع البرمجي إذا كان هناك موقع إلكتروني تزوره بانتظام، يمكنك إضافته إلى المفضلة.,5,المهارات الرقمية
